0,1,2,3,4,5,6,7
2019-10-07 08:18:54,"RT @JerotichSeii: Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with your ta…",en,,False,Twitter for Android,22,0
2019-10-07 08:15:10,"RT @JerotichSeii: Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with your ta…",en,"Nairobi, Kenya",False,Twitter for Android,22,0
2019-10-07 08:09:13,"RT @WanjeriNderu: @JerotichSeii #AmKenyan @JerotichSeii maybe we have taken a while since we last shared a selfie? 😂 😂 😂 
#SwitchOffKPLC 
#…",en,,False,Twitter for iPhone,2,0
2019-10-07 08:08:43,"RT @JerotichSeii: Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with your ta…",en,,False,Twitter for iPhone,22,0
2019-10-07 08:07:42,"RT @WanjeriNderu: @JerotichSeii #AmKenyan @JerotichSeii maybe we have taken a while since we last shared a selfie? 😂 😂 😂 
#SwitchOffKPLC 
#…",en,Kenya,False,Twitter for iPhone,2,0
2019-10-07 08:05:41,"@JerotichSeii #AmKenyan @JerotichSeii maybe we have taken a while since we last shared a selfie? 😂 😂 😂 
#SwitchOffKPLC 
#STOPTheseTHIEVES",en,#AmKenyan ,False,Twitter for Android,2,6
2019-10-07 08:03:45,"RT @JerotichSeii: Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with your ta…",en,#AmKenyan ,False,Twitter for Android,22,0
2019-10-07 07:58:07,"RT @JerotichSeii: Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with your ta…",en,Kenya,False,Twitter for iPhone,22,0
2019-10-07 07:47:41,"RT @JerotichSeii: Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with your ta…",en,,False,Twitter for Android,22,0
2019-10-07 07:45:52,"RT @JerotichSeii: Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with your ta…",en,Kenya,False,Twitter for Android,22,0
2019-10-07 07:44:22,"Dear idle MKenya: I think you are referring to my sister, WANJERI @WanjeriNderu (and not Wanderi). Good luck with y… https://t.co/91wsXvowAv",en,,False,Twitter Web App,22,64
2019-10-07 07:33:51,"@upus_gani @KenyaPower_Care This kind of nonsense cannot be tolerated. Their numbers are not working, they are non-… https://t.co/98bqPWRleV",en,"Nairobi, Ke",False,Twitter for iPhone,1,0
2019-10-07 05:33:37,"RT @JerotichSeii: This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,"Nairobi, Kenya",False,Twitter for iPhone,22,0
2019-10-07 04:44:19,"RT @JerotichSeii: Next stop: vendor cartels.

#SwitchOffKPLC https://t.co/dbxmnzIpPY",en,Global,False,Twitter for iPhone,7,0
2019-10-07 04:24:34,"RT @JerotichSeii: This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,,False,Twitter for Android,22,0
2019-10-07 03:06:11,"RT @Isaconsultant: Hallo bwana @ApolloMboya1 , what happened to the #switchoffKPLC Campaign ,.
you are toi silent .Enlighten us a bit on th…",en,Africa,False,Twitter Web App,1,0
2019-10-06 18:57:31,"RT @JerotichSeii: This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,"Nairobi, Kenya",False,Twitter for Android,22,0
2019-10-06 18:57:08,"RT @JerotichSeii: This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,,False,Twitter for Android,22,0
2019-10-06 18:53:08,"Hallo bwana @ApolloMboya1 , what happened to the #switchoffKPLC Campaign ,.
you are toi silent .Enlighten us a bit… https://t.co/su2FZEfB3s",en,The capital,False,Twitter Web App,1,2
2019-10-06 18:41:55,"RT @JerotichSeii: Next stop: vendor cartels.

#SwitchOffKPLC https://t.co/dbxmnzIpPY",en,,False,Twitter for Android,7,0
2019-10-06 18:27:48,"RT @JerotichSeii: This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,Kenya.,False,Twitter for Android,22,0
2019-10-06 17:58:58,"RT @JerotichSeii: This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,"Nairobi, Kenya",False,Twitter for Android,22,0
2019-10-06 16:52:53,"RT @JerotichSeii: Next stop: vendor cartels.

#SwitchOffKPLC https://t.co/dbxmnzIpPY",en,Zootropolis,False,Twitter for Android,7,0
2019-10-06 16:31:35,"RT @JerotichSeii: Next stop: vendor cartels.

#SwitchOffKPLC https://t.co/dbxmnzIpPY",en,Nairobi,False,Twitter for Android,7,0
2019-10-06 16:20:26,"RT @JerotichSeii: This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,Nairobi,False,Twitter for Android,22,0
2019-10-06 16:02:06,"RT @JerotichSeii: This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,Nairobi,False,Twitter for Android,22,0
2019-10-06 15:23:03,"RT @JerotichSeii: Next stop: vendor cartels.

#SwitchOffKPLC https://t.co/dbxmnzIpPY",en,Kenya,False,Twitter for Android,7,0
2019-10-06 15:14:20,"RT @JerotichSeii: Next stop: vendor cartels.

#SwitchOffKPLC https://t.co/dbxmnzIpPY",en,Kenya,False,Twitter for Android,7,0
2019-10-06 14:06:35,"RT @JerotichSeii: This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,Nairobi  ,False,Twitter for Android,22,0
2019-10-06 13:45:51,@Volubilis_1 @KenyaPower @KenyaPower_Care #SwitchOffKPLC,und,,False,Twitter for Android,0,0
2019-10-06 13:45:12,@WuoNyalwala @KenyaPower @KenyaPower_Care #SwitchOffKPLC,und,,False,Twitter for Android,0,0
2019-10-06 13:41:16,"Next stop: vendor cartels.

#SwitchOffKPLC https://t.co/dbxmnzIpPY",en,,False,Twitter for Android,7,14
2019-10-06 13:28:09,"RT @JerotichSeii: This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,kenya,False,Twitter for Android,22,0
2019-10-06 13:23:45,#stateCaptureKE #SwitchOffKPLC https://t.co/osxJLETaFs,und,worldwide,False,Twitter Web App,0,0
2019-10-06 13:16:27,"RT @JerotichSeii: This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,"Nairobi, Kenya",False,Twitter for Android,22,0
2019-10-06 12:55:38,"RT @JerotichSeii: This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,,False,Twitter for Android,22,0
2019-10-06 12:45:53,"RT @JerotichSeii: This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,Kenya,False,Twitter for Android,22,0
2019-10-06 12:42:41,"RT @JerotichSeii: This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,Nairobi,False,Twitter for Android,22,0
2019-10-06 11:17:13,"RT @JerotichSeii: This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,,False,Twitter for Android,22,0
2019-10-06 10:46:39,"RT @JerotichSeii: This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,,False,Twitter for Android,22,0
2019-10-06 10:30:04,"This isn't maintenance. It is gross incompetence @KenyaPower @KenyaPower_Care.

#SwitchOffKPLC https://t.co/zjVqmeu0t2",en,,False,Twitter for Android,22,38
2019-10-06 07:32:33,#SwitchOffKPLC @KenyaPower_Care @KenyaPower  why do u copy paste the same alert over and over its about time u had… https://t.co/K0YvI4HzD8,en,"Umoja,Nairobi ",False,Twitter for Android,0,0
